Solubility,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA
-2.691382006,30.07,1.0262,11.348,2,0,0,0,0,14,0,0,0,0,0
-3.46576061,178.275,2.9579,53.376,13,1,0,1,3,72,0,1,3,3,17.07
-0.3990804112,152.149,1.0193,39.4466,11,2,2,3,2,58,1,0,0,1,57.53
-2.474006642,180.203,1.7583,48.464,13,3,0,3,3,70,1,0,0,1,35.53
1.023394133,57.043,-5.5033,7.0968,3,0,1,3,0,24,0,0,0,0,36.5
-2.494168514,187.206,0.703,54.0878,14,5,2,5,1,70,2,0,0,2,90.71
-3.539328096,210.317,3.3205,61.49,15,2,0,2,2,86,0,1,1,1,26.3
-4.578730408,261.944,3.8546,51.933,10,0,0,2,1,52,1,0,0,1,0
-4.623441954,277.323,4.10612,84.745,21,2,2,3,2,104,3,0,0,3,49.33
-4.534838609,222.031,1.1522,47.8039,13,5,1,7,1,70,1,0,0,1,78.1
-4.008053211,685.596,-1.416,21.602,7,4,0,7,0,36,0,3,3,3,36.92
-4.788985441,393.7,8.4527,125.848,28,1,0,2,21,166,0,0,0,0,20.31
-4.544220436,222.328,3.3205,63.923,16,2,0,2,2,90,0,2,2,2,26.3
-4.47086065,186.295,3.3001,54.626,13,2,0,2,8,78,0,0,0,0,26.3
-5.405053261,1590.844,40.75184,528.586,116,0,0,0,54,660,6,4,4,10,0
-5.041697833,689.084,16.4758,234.416,52,0,0,0,12,272,7,0,0,7,0
-4.311225605,128.174,2.8398,43.948,10,0,0,0,0,48,2,0,0,2,0
-4.554076293,220.268,2.8817,60.3953,16,3,1,3,2,86,1,1,1,2,46.53
-4.346837785,136.238,3.3089,45.912,10,0,0,0,1,56,0,0,1,1,0
-4.509709484,196.29,3.2422,59.055,14,2,0,2,7,80,0,0,0,0,26.3
-4.702513826,302.458,4.5944,88.2548,22,2,1,2,2,122,0,2,4,4,29.46
-4.660234439,274.401,2.8037,75.8956,19,4,2,4,13,114,0,0,0,0,66.76
-4.580253828,228.247,2.6318,64.5333,17,3,1,3,3,86,2,0,0,2,46.53
-4.613478878,246.394,4.3742,74.207,18,1,0,1,1,100,0,2,3,3,17.07
-2.39990224,150.177,1.8633,42.3985,11,2,0,2,2,58,1,0,0,1,26.3
-1.405751413,150.177,1.7038,42.3988,11,1,1,2,3,58,1,0,0,1,37.3
-2.411668206,152.237,2.878,48.486,11,1,0,1,4,62,0,0,0,0,17.07
-3.451515538,168.28,3.326,51.107,12,1,0,1,5,70,0,1,1,1,17.07
-3.489215864,182.307,3.594,57.674,13,1,0,1,4,76,0,0,0,0,17.07
-3.394062684,146.189,2.6782,48.2888,11,1,1,1,2,56,1,0,0,1,20.23
-2.390659928,143.573,1.6278,37.5292,9,2,2,3,0,48,1,0,0,1,46.25
-2.454899746,166.176,1.7835,44.5703,12,2,1,3,3,64,1,0,0,1,46.53
-5.547231918,775.63,-6.39,31.9256,13,8,0,11,0,70,0,0,0,0,186.38
-3.591642752,230.016,3.5944,45.8764,13,1,1,6,0,72,1,0,0,1,26.02
-3.657617041,266.388,3.5328,85.8417,20,2,1,2,4,104,2,0,1,3,15.27
-3.703092646,292.766,3.7293,77.806,20,4,0,5,4,106,2,0,0,2,44.12
-2.478578955,174.284,2.0902,51.0856,12,2,2,2,8,74,0,0,0,0,40.46
-2.427057806,154.253,2.7918,46.42,11,1,0,1,2,64,0,1,1,1,17.07
-2.588667606,222.24,2.0691,58.8545,16,4,0,4,4,86,1,0,0,1,52.6
-2.206298299,92.141,1.99502,31.179,7,0,0,0,0,36,1,0,0,1,0
-3.944100371,506.434,0.70392,104.4989,29,8,1,11,4,144,2,0,1,3,138.79
-3.700359651,286.415,3.6552,82.6228,21,2,1,2,0,114,0,3,4,4,37.3
-3.351339264,187.286,3.34128,58.918,14,1,0,1,3,74,1,0,0,1,23.79
-3.43464733,155.068,3.0244,39.908,8,0,0,2,5,50,0,0,0,0,0
-3.558592794,206.285,2.5403,57.122,15,2,0,2,2,82,0,2,3,3,26.3
-2.331841643,122.167,2.0853,37.611,9,1,0,1,2,48,1,0,0,1,9.23
-4.676528089,474.819,2.873,107.9425,32,8,0,12,6,172,2,0,0,2,96.6
-0.0080331121,569.436,2.69486,117.4266,34,9,0,13,3,185,3,0,0,3,171.6
-2.536373209,192.214,1.7946,53.093,14,3,0,3,5,74,1,0,0,1,35.53
1.08677602,144.943,-2.6198,5.9848,2,0,1,2,0,16,0,0,0,0,36.5
-0.6232866861,232.28,-0.1048,59.479,16,4,4,6,5,94,0,1,1,1,98.66
-3.651080563,246.288,0.1941,60.2039,16,5,2,7,4,90,1,0,0,1,90.65
0.5376020021,158.05,-1.9048,28.0337,9,2,5,8,0,56,0,0,0,0,146.87
0.9578400994,60.056,-0.9762,13.7708,4,1,2,3,0,24,0,0,0,0,69.11
-2.392751997,134.138,0.8562,38.9194,10,1,2,3,0,50,2,0,0,2,48.65
-3.292023351,195.895,-0.19005,19.6475,11,0,0,6,0,58,0,0,0,0,99.5
-2.621433551,226.272,1.8611,60.71,16,4,0,4,8,90,0,0,0,0,52.6
-1.373368413,127.574,1.9222,35.8644,8,1,1,2,0,42,1,0,0,1,26.02
-3.560504415,196.29,2.9084,54.853,14,2,0,2,1,80,0,2,2,2,26.3
-7.335707323,346.599,8.20374,111.6908,25,1,1,1,14,144,1,0,0,1,20.23
-2.104914482,68.119,1.7265,22.991,5,0,0,0,0,28,0,0,1,1,0
-2.813509506,346.275,2.8249,87.9921,24,4,2,7,5,124,2,0,1,3,100.9
-3.333093505,114.122,-0.0167,20.9084,6,2,2,5,0,40,0,0,0,0,74.6
-2.423907212,138.01,2.111,12.11,8,0,0,6,0,50,0,0,0,0,0
-3.538303545,180.291,3.6582,57.72,13,1,0,1,6,74,0,0,0,0,17.07
-2.494851361,162.188,2.1681,46.891,12,2,0,2,2,62,1,0,0,1,26.3
-1.697530099,257.151,-0.3235,48.876,15,4,0,5,2,87,0,0,0,0,80.26
-2.465007757,150.221,2.4879,46.302,11,1,0,1,1,60,0,0,1,1,17.07
-2.711387028,263.425,4.0488,82.8978,19,2,1,2,2,108,1,0,0,1,23.47
-3.548153643,182.307,3.572,55.654,13,1,0,1,3,76,0,1,1,1,17.07
-2.488009121,156.269,2.4395,47.3498,11,1,1,1,1,66,0,1,1,1,20.23
-2.634320541,218.869,-2.6206,1.373,6,4,0,6,0,39,0,0,0,0,80.26
-2.563130476,184.242,3.0124,60.5791,14,2,2,2,2,70,2,0,0,2,38.05
-1.580579513,191.274,2.6955,59.307,14,1,0,2,3,76,1,0,0,1,20.31
0.5776235848,132.235,1.0764,35.833,8,2,0,3,3,48,0,0,0,0,18.46
0.6121583154,122.127,0.1805,32.7549,9,2,1,3,1,46,1,0,0,1,55.98
-0.838079267,344.389,2.215,89.4844,23,6,6,9,2,128,2,0,0,2,139.12
-1.082414087,604.483,-8.055,119.1573,38,12,1,18,5,182,3,0,1,4,213.06
-1.387983905,122.167,2.00904,37.5808,9,1,1,1,0,48,1,0,0,1,20.23
-2.772789495,296.319,1.5704,76.192,21,6,0,6,10,116,0,0,0,0,78.9
-2.454057846,142.242,2.6477,43.917,10,1,0,1,4,60,0,0,0,0,17.07
-2.55201324,178.231,2.4323,53.447,13,2,0,2,4,70,1,0,0,1,18.46
-2.679885573,239.252,1.3743,59.8398,16,4,3,6,1,84,2,0,0,2,100.62
-2.936886553,432.371,1.7562,95.6924,28,9,0,12,4,140,3,0,0,3,162.18
-3.721988672,268.353,3.357,72.291,19,4,0,4,7,108,0,0,1,1,52.6
-3.335193031,108.184,2.5287,36.678,8,0,0,0,1,44,0,0,1,1,0
-5.010485646,610.565,-1.1566,140.6989,43,15,8,15,7,236,2,2,3,5,234.29
-4.78011829,355.607,5.3105,110.0636,25,3,2,3,20,150,0,0,0,0,43.7
-4.807173711,378.465,4.5573,102.0135,27,6,0,6,12,150,1,0,0,1,78.9
-4.828521956,393.491,3.0372,115.3588,29,7,1,7,5,152,3,1,1,4,66.53
-4.606388779,234.324,0.9838,57.361,15,5,0,6,8,88,0,0,0,0,53.99
-4.480440668,172.312,3.5095,54.3128,12,1,1,1,9,74,0,0,0,0,20.23
-2.340733519,180.138,-3.1396,11.508,4,2,0,4,0,17,0,0,0,0,46.12
-4.583092455,208.301,2.9304,59.306,15,2,0,2,2,84,0,2,2,2,26.3
-4.701186127,273.291,3.3976,79.587,21,3,0,3,1,100,3,0,1,4,47.03
-4.659958513,246.347,4.0861,66.577,17,4,0,4,7,102,0,0,0,0,44.76
-4.632799679,228.408,3.6098,64.208,15,2,0,3,4,88,0,2,2,2,18.46
-4.598598509,210.317,3.3205,61.49,15,2,0,2,2,86,0,1,1,1,26.3
-4.50210133,165.236,2.2542,51.8264,12,2,1,2,2,66,1,0,0,1,43.09
-4.950531484,464.018,5.3119,113.702,29,4,0,5,20,168,0,0,0,0,80.26
-4.960419449,473.791,4.0051,143.8997,33,6,6,7,26,200,0,0,0,0,125.43
-4.643981404,220.268,2.9053,62.4373,16,3,1,3,5,86,1,0,0,1,46.53
-2.491877231,154.253,2.6477,46.35,11,1,0,1,1,64,0,1,1,1,17.07
-2.657001848,225.156,1.0796,51.3952,16,5,1,7,3,84,1,0,0,1,106.74
-3.382657059,120.195,2.61186,40.653,9,0,0,0,0,48,1,0,0,1,0
-3.597416499,196.29,3.2406,59.033,14,2,0,2,6,80,0,0,0,0,26.3
-3.544278177,171.583,2.55662,42.8434,11,2,0,4,1,58,1,0,0,1,43.14
-3.851456788,348.059,3.9581,102.4454,23,0,0,2,17,142,0,0,0,0,0
-2.472220255,143.274,2.5184,47.313,10,1,0,1,6,62,0,0,0,0,3.24
1.451806889,17.031,0.162,5.0221,1,1,1,1,0,8,0,0,0,0,35
-3.906400656,394.516,2.7712,105.6274,28,4,2,8,7,158,0,2,2,2,98.82
-3.554059535,172.268,2.6218,49.869,12,2,0,2,5,72,0,0,0,0,26.3
-3.518198523,158.285,2.9753,49.6258,11,1,1,1,7,68,0,0,0,0,20.23
-3.645700574,212.296,2.6362,69.1168,16,2,2,2,3,82,2,0,0,2,52.04
-0.4595508588,137.138,0.8682,35.5765,10,3,0,3,1,52,1,0,0,1,39.19
-2.602434694,190.164,-2.5034,33.0392,11,4,4,7,3,58,0,0,0,0,115.06
-3.577962337,178.231,2.6823,52.1013,13,1,1,2,1,70,1,0,0,1,37.3
-3.32353295,98.999,-2.9985,0,2,0,0,2,0,18,0,0,0,0,0
-1.672068062,218.629,-4.761,0,6,4,0,6,0,40,0,0,0,0,92.24
-1.682279323,223.253,1.6687,58.175,15,3,2,5,1,78,2,0,0,2,80.39
-1.416495791,120.02,1.8138,12.059,7,0,0,5,0,44,0,0,0,0,0
-1.424196078,122.167,2.00904,37.5808,9,1,1,1,0,48,1,0,0,1,20.23
-1.822256226,305.502,3.1984,61.1348,13,2,1,4,0,66,2,0,0,2,33.12
-3.669517691,216.321,3.4761,60.236,15,3,0,3,6,90,0,0,0,0,35.53
-3.558040393,166.264,2.5036,48.713,12,1,0,1,1,68,0,3,3,3,17.07
-1.555639677,164.248,2.3901,51.0608,12,1,1,1,3,66,1,0,0,1,20.23
-2.599256825,181.147,1.5201,44.4054,13,4,0,5,2,68,1,0,0,1,69.44
-2.548488397,160.172,2.6354,46.2185,12,2,0,2,1,60,2,0,0,2,30.21
-2.699029836,225.031,-2.1688,42.3193,13,3,2,7,1,72,1,0,0,1,91.01
-3.698734262,228.376,3.3788,67.4508,16,2,1,2,4,96,0,1,1,1,29.46
-2.588821642,172.268,2.9368,48.8448,12,2,1,2,2,72,0,1,1,1,29.46
-2.738284824,242.706,2.3172,65.3973,16,4,2,5,3,88,1,0,0,1,78.34
-2.664780194,204.269,2.5645,58.8073,15,2,1,2,2,80,1,1,1,2,37.3
-1.646789011,195.093,-5.1171,39.6931,11,2,2,4,2,64,1,0,0,1,38.05
-6.497781397,440.463,4.0286,122.013,33,7,2,9,7,164,5,0,0,5,118.81
-2.622338856,184.413,1.8318,34.857,9,3,0,6,0,48,1,0,0,1,38.67
-6.776311258,358.478,5.377,105.7116,26,4,2,4,3,142,2,0,0,2,58.92
-1.838461676,300.296,-1.5232,64.0216,20,7,1,10,3,108,1,2,2,3,122.46
-1.494780947,135.166,1.2792,40.909,10,1,0,2,2,52,1,0,0,1,20.31
-1.770093003,253.257,-0.2378,50.4836,15,5,3,9,2,84,1,0,0,1,134.76
-2.560404377,156.269,2.4395,47.3498,11,1,1,1,1,66,0,1,1,1,20.23
-2.661319514,197.146,1.3016,46.6077,14,4,1,6,3,74,1,0,0,1,89.67
-2.820459609,284.399,3.8634,81.623,21,2,0,2,0,112,0,3,4,4,34.14
-3.675280089,206.285,2.8184,60.56,15,2,0,2,3,82,1,0,0,1,26.3
-3.597623767,170.252,2.5183,47.803,12,2,0,2,2,70,0,1,1,1,26.3
-3.655044576,194.318,3.8822,60.247,14,1,0,1,3,80,0,0,1,1,17.07
-0.9372185286,371.258,1.0044,95.689,22,0,0,2,4,112,3,0,0,3,0
-1.020958606,446.591,4.34884,131.6736,33,3,1,5,8,174,3,0,0,3,69.23
-1.382910122,102.177,1.559,31.2278,7,1,1,1,4,44,0,0,0,0,20.23
-2.570623543,156.269,2.4395,47.3498,11,1,1,1,1,66,0,1,1,1,20.23
-3.589641142,163.264,3.59278,52.652,12,1,0,1,4,66,0,0,0,0,23.79
-2.643261824,184.279,3.0525,52.49,13,2,0,2,5,76,0,1,1,1,26.3
-0.3235268543,88.15,1.4313,26.762,6,1,0,1,0,38,0,0,0,0,9.23
-1.767738518,240.172,-2.9149,45.472,15,6,1,9,2,76,1,0,0,1,126.36
-3.72590382,222.372,3.6098,66.0668,16,1,1,1,0,92,0,4,4,4,20.23
-4.588176842,1588.403,33.96896,533.295,121,0,0,0,15,618,16,1,1,17,0
-2.687630237,197.281,2.9764,63.4277,15,1,1,1,4,76,2,0,0,2,12.03
-1.516963539,133.154,1.26632,38.6257,10,2,1,3,0,50,2,0,0,2,41.57
-1.766205568,234.189,0.1293,48.9882,15,6,3,9,2,82,1,0,0,1,143.76
-0.4642868095,1165.056,-11.5842,252.1028,76,28,8,36,24,384,6,0,0,6,441.66
-1.686157925,194.186,1.2598,49.121,14,4,0,4,2,74,1,0,0,1,52.6
-2.008588463,407.989,1.90779,122.856,29,3,0,4,6,152,3,0,0,3,9.72
-1.629032231,170.252,2.6624,47.873,12,2,0,2,4,70,0,1,1,1,26.3
-1.663024463,184.113,1.071,32.312,12,3,0,6,3,70,0,0,0,0,43.37
-1.690450821,196.115,-0.5804,36.7118,13,7,0,9,8,76,0,0,0,0,113.97
-2.733020621,216.312,0.2276,62.3436,15,2,2,3,2,76,2,0,0,2,40.46
-3.624481304,172.268,2.91,50.009,12,2,0,2,7,72,0,0,0,0,26.3
-3.900334993,324.336,1.3168,85.07,24,4,0,6,4,122,1,0,2,3,74.76
-3.556228502,146.711,-3.5163,10.014,7,4,0,5,0,42,0,0,0,0,80.26
-3.704897417,204.269,3.1997,60.7725,15,2,0,2,5,80,1,0,0,1,26.3
-3.718503765,209.201,0.842,53.5334,15,5,1,5,2,80,1,0,0,1,78.62
-3.697625957,199.382,4.112,65.4454,14,1,1,1,10,86,0,0,0,0,26.02
-3.76024149,230.304,3.0566,61.4416,16,2,2,4,11,94,0,0,0,0,74.6
-4.6529288,220.356,3.7703,64.174,16,1,0,1,0,90,0,4,4,4,12.53
-4.730940692,260.487,4.8772,80.7798,17,2,1,2,10,104,0,0,0,0,20.23
-4.619583571,200.322,3.9919,59.4798,14,1,1,2,10,84,0,0,0,0,37.3
-4.945016986,422.92,4.2668,115.9235,30,6,2,8,8,154,4,0,0,4,92.51
-4.918566536,397.931,-0.3564,2.0595,5,0,0,5,0,48,0,0,0,0,85.5
-4.635481621,204.335,2.6758,58.118,13,3,1,3,7,78,0,0,0,0,26.3
-4.50074592,148.249,3.3742,49.759,11,0,0,0,2,60,1,0,0,1,0
-4.653202091,208.345,3.9841,64.724,15,1,0,1,4,86,0,0,1,1,17.07
-4.471540428,136.238,2.9987,43.752,10,0,0,0,0,56,0,2,2,2,0
-4.680367049,220.356,4.1282,67.227,16,1,0,1,3,90,0,1,2,2,17.07
-4.626748523,186.295,3.3001,54.626,13,2,0,2,8,78,0,0,0,0,26.3
-5.022027024,461.84,-7.341,16.188,14,9,0,11,0,72,0,0,0,0,189.57
-4.820595497,284.488,4.9108,88.174,20,1,0,3,12,120,0,0,0,0,23.55
-4.74017718,236.399,4.2639,70.857,17,1,0,1,1,98,0,3,3,3,9.23
-4.683590383,198.35,4.3061,61.584,14,1,0,1,1,84,0,1,1,1,9.23
-4.734296245,222.372,4.184,68.4,16,1,0,1,2,92,0,2,2,2,9.23
-4.860377549,296.552,3.6212,86.22,16,4,0,6,4,94,0,0,0,0,6.48
-4.891655533,316.36,3.83944,95.4164,24,3,1,4,1,118,3,0,1,4,63.4
-4.701811829,201.313,3.66702,63.933,15,1,0,1,1,80,1,0,0,1,23.79
-7.231973426,852.989,13.9818,248.501,61,6,0,8,12,316,6,2,2,8,55.38
-4.692831503,197.193,1.7234,55.7447,15,2,1,3,0,72,2,0,1,3,46.17
-4.794038183,248.942,3.0086,45.8705,10,1,0,2,6,60,0,0,0,0,17.07
-5.113404326,519.355,5.0328,121.81,29,4,0,5,16,172,0,0,0,0,80.26
-0.5865603256,154.209,1.8822,41.072,11,2,0,2,0,62,0,2,2,2,26.3
-2.576720352,150.177,1.78162,42.5185,11,2,0,2,1,58,1,0,0,1,26.3
-2.744685443,220.312,3.1592,64.262,16,2,0,2,2,88,1,1,1,2,18.46
-0.4396098787,108.144,0.851,35.2668,8,2,2,2,0,42,1,0,0,1,52.04
-1.671832414,183.188,0.1187,41.094,12,3,1,5,0,62,1,0,1,2,63.24
-1.729501225,209.202,-2.51468,43.5546,13,4,1,6,1,66,1,0,0,1,83.22
-3.587759138,153.269,3.36248,48.083,11,1,0,1,5,64,0,0,0,0,23.79
-3.703694345,200.014,-2.9989,7.127,6,4,0,6,0,32,0,0,0,0,80.26
-3.958346195,356.422,2.7722,95.465,26,4,0,6,2,138,1,2,2,3,74.76
-3.697448425,194.318,4.0483,62.337,14,1,0,1,6,80,0,0,0,0,17.07
-2.610551759,156.225,2.2959,45.298,11,2,0,2,6,64,0,0,0,0,26.3
-1.764813003,221.104,-2.8372,43.6092,15,6,1,9,2,74,1,0,0,1,135.36
-2.722633923,200.64,3.0274,50.6845,13,1,0,3,4,70,1,0,0,1,17.07
-4.943737963,228.408,3.8911,67.337,15,2,0,3,5,88,0,0,0,0,26.3
-1.729316846,202.25,1.6698,51.69,14,4,0,4,5,82,0,0,0,0,52.6
-4.105730153,471.989,0.05052,99.4889,28,8,1,10,4,138,2,0,1,3,138.79
-1.980785388,356.857,1.7437,100.2092,25,4,2,6,3,130,3,0,0,3,70.97
-1.485022741,113.038,0.034,15.2494,7,1,1,5,0,42,0,0,0,0,43.09
-2.656892778,168.28,3.1819,51.037,12,1,0,1,2,70,0,1,1,1,17.07
-2.764701082,215.23,1.30672,50.9432,14,4,0,6,2,76,1,0,0,1,77.28
-3.651887666,168.236,2.1332,48.551,12,2,0,2,4,68,0,0,0,0,26.3
-3.631238036,158.285,3.1194,49.6958,11,1,1,1,8,68,0,0,0,0,20.23
-2.877472795,278.291,3.326,85.8345,20,1,0,2,3,98,3,0,0,3,17.07
-2.672402404,172.611,2.3572,44.556,11,2,0,3,2,60,1,0,0,1,18.46
-2.71429469,188.226,2.2109,56.5288,14,2,1,2,3,72,2,0,0,2,29.46
-3.613249563,150.221,2.8655,46.845,11,1,0,1,4,60,1,0,0,1,9.23
-3.937488879,314.337,2.717,84.268,23,5,0,5,8,120,2,0,0,2,61.83
-3.955042001,324.597,5.9623,105.9931,23,2,2,2,19,138,0,0,0,0,38.05
-3.702452078,181.449,3.6468,41.472,9,0,0,3,0,48,1,0,0,1,0
-1.792073711,221.178,1.82342,46.4468,15,3,1,6,3,84,1,0,0,1,42.35
0.8843659201,46.069,0.2626,12.933,3,1,0,1,0,20,0,0,0,0,9.23
-2.830470194,238.239,1.8102,62.7678,17,4,1,5,5,92,1,0,0,1,64.99
0.1236633717,263.272,-1.274,20.967,7,4,0,7,0,36,0,0,0,0,80.26
-2.790216782,215.916,2.5564,36.822,6,0,0,2,3,38,0,0,0,0,0
-3.567368139,132.206,2.5654,43.084,10,0,0,0,0,52,1,0,1,2,0
-3.86815387,258.358,3.2334,70.202,18,4,0,4,11,106,0,0,0,0,52.6
-3.956081947,316.337,4.39216,90.292,22,3,0,4,5,116,2,0,0,2,43.37
-2.672674663,164.248,2.99812,51.5438,12,1,1,1,0,66,1,0,0,1,20.23
-2.835904882,239.183,1.168,55.7754,17,6,0,7,3,90,1,0,0,1,95.74
0.2936043702,177.021,-2.4901,21.362,9,4,0,5,0,55,0,0,0,0,80.26
-2.819336696,226.272,2.0052,60.78,16,4,0,4,9,90,0,0,0,0,52.6
-2.76811118,199.338,3.2153,61.304,14,1,0,2,8,84,0,0,0,0,20.31
-3.759703076,197.241,3.6842,61.4724,15,3,1,3,2,74,2,0,0,2,50.74
-2.647537233,149.237,2.89248,45.875,11,1,0,1,1,60,0,0,1,1,23.79
-2.691753623,164.248,2.99812,51.5438,12,1,1,1,0,66,1,0,0,1,20.23
0.2877472965,171.671,-1.1127,46.008,11,0,0,2,1,62,1,0,0,1,0
-3.021359064,350.543,5.8186,102.47,25,3,0,3,2,144,0,3,4,4,35.53
-2.87422578,249.27,1.566,66.903,18,6,0,6,9,96,1,0,0,1,66.36
-0.490652149,102.133,1.2612,27.1608,7,1,1,2,3,42,0,0,0,0,37.3
-1.69697299,164.248,2.246,50.9908,12,1,1,1,3,66,1,0,0,1,20.23
-2.816496397,216.277,1.919,56.281,15,4,0,4,7,88,0,0,0,0,52.6
-3.898655621,268.445,3.6137,82.8048,19,3,1,3,12,112,0,0,1,1,35.83
-3.727695225,180.556,3.3588,36.454,11,0,0,4,0,60,1,0,0,1,0
-3.742373099,186.21,2.7648,55.2076,14,2,2,2,1,70,2,0,0,2,40.46
-3.903732091,196.29,3.398,57.842,14,2,0,2,4,80,0,1,1,1,18.46
-3.8838495,256.386,3.8509,72.565,18,3,0,3,0,106,0,1,1,1,35.53
-6.451104534,282.556,7.9039,94.384,20,0,0,0,16,122,0,0,0,0,0
-3.54624346,116.08,-0.404,24.0228,8,2,2,6,0,44,0,0,0,0,110.9
-3.796046333,206.329,3.9872,65.5068,15,1,1,1,0,84,1,0,0,1,20.23
-3.791782061,204.313,3.3616,64.074,15,1,0,1,3,82,1,0,0,1,17.07
-3.86580004,242.278,2.5297,71.8016,18,3,2,4,3,92,2,0,0,2,64.35
-2.928799169,28.01,-0.03751,3.9295,2,0,0,1,0,10,0,0,0,0,19.9
-2.51054501,106.596,2.4138,30.223,6,0,0,1,1,38,0,0,0,0,0
-2.820404347,216.248,-0.31528,55.332,16,6,0,6,7,82,0,0,0,0,101.64
-2.776432949,194.23,2.5735,52.6955,14,3,0,3,2,76,1,0,0,1,35.53
-1.314722844,66.05,1.2714,11.678,4,0,0,2,0,26,0,0,0,0,0
-2.694289782,158.285,2.9737,49.6038,11,1,1,1,5,68,0,0,0,0,20.23
-2.750681924,180.232,2.23409,50.0354,12,2,2,4,1,62,2,0,0,2,40.81
-2.667770969,148.909,1.9011,14.982,5,0,0,4,0,32,0,0,0,0,0
-4.370701466,772.498,12.4451,200.332,43,8,0,11,28,256,0,0,0,0,36.92
-3.919173798,272.3,2.395,74.418,20,4,0,4,6,104,2,2,2,4,43.52
-3.746150762,182.263,2.8521,54.438,13,2,0,2,6,74,0,0,0,0,26.3
-4.566123099,1204.123,-6.5408,53.6998,14,4,0,14,0,84,0,0,0,0,206.26
-3.802676912,206.329,3.7601,64.63,15,1,0,1,2,84,0,0,1,1,17.07
-3.095972536,188.343,2.08,52.549,12,2,0,3,4,72,0,1,1,1,18.46
-4.06353038,370.408,1.5148,90.266,24,6,4,10,4,128,2,0,0,2,160.78
-4.08795879,391.84,4.32352,94.3794,23,2,2,7,0,112,4,0,0,4,59.78
-0.8283051545,214.157,1.057,53.0211,14,2,2,5,4,76,1,0,0,1,74.6
-2.858808721,230.332,3.1355,68.4344,16,1,0,2,4,82,2,0,0,2,17.07
-2.713250998,164.212,2.04296,44.24,12,4,0,4,2,64,0,0,0,0,72.3
-2.653206406,142.198,1.7617,40.611,10,2,0,2,4,58,0,0,0,0,26.3
-2.732588375,169.636,2.9497,44.63,10,2,0,3,0,50,2,0,0,2,12.89
-0.9331685906,268.357,1.37912,74.5897,19,5,3,5,2,108,1,1,1,2,88.48
-2.802624638,198.052,3.5416,51.763,12,1,0,3,0,60,2,0,0,2,12.89
-1.747168641,173.193,0.5155,40.669,11,3,2,5,1,60,1,0,0,1,80.39
-2.070050982,364.261,0.24508,81.596,23,6,0,7,4,132,0,0,0,0,114.4
-2.877252416,233.676,1.5725,53.7845,14,3,1,6,2,76,1,0,0,1,63.24
-3.803181261,198.306,3.1544,56.967,14,2,0,2,2,82,0,1,1,1,26.3
-3.796856222,194.186,1.2598,49.121,14,4,0,4,2,74,1,0,0,1,52.6
-3.769441651,182.307,3.7161,55.724,13,1,0,1,6,76,0,1,1,1,17.07
-3.86327488,226.275,2.9725,66.384,17,2,0,2,4,86,2,0,0,2,26.3
-2.830299065,208.377,1.4126,60.161,11,3,0,5,0,64,0,0,0,0,6.48
-2.706734458,156.269,2.7513,49.5318,11,1,1,1,5,66,0,0,0,0,20.23
-2.701095244,154.253,2.9579,48.51,11,1,0,1,4,64,0,0,0,0,17.07
-1.819543504,201.247,1.13234,50.143,13,3,2,5,1,72,1,0,0,1,80.39
-1.445011049,84.143,1.7481,24.319,5,1,0,1,0,26,1,0,0,1,0
-2.879922295,228.291,3.4237,68.3416,17,2,2,2,2,88,2,0,0,2,40.46
-0.691340871,147.388,1.5555,26.354,6,1,0,4,0,36,0,0,0,0,17.07
-0.4681010619,88.15,1.0248,26.5408,6,1,1,1,2,38,0,0,0,0,20.23
-0.4681010619,88.15,1.0248,26.5408,6,1,1,1,2,38,0,0,0,0,20.23
-1.461244839,867.693,-9.5076,172.2637,55,18,2,27,9,266,4,0,1,5,324.08
-1.653826526,135.191,2.2963,39.62,9,2,0,2,0,44,2,0,0,2,12.89
-1.745907172,167.12,1.293,40.0557,12,3,1,5,2,62,1,0,0,1,80.44
-3.739643636,127.938,-0.2401,1.373,3,2,0,3,0,18,0,0,0,0,34.14
-2.735417906,163.132,0.4813,43.1047,12,3,1,4,0,60,2,0,0,2,63.07
-2.849722352,212.248,2.6029,62.1743,16,2,1,2,3,80,2,0,0,2,37.3
-2.637593121,130.231,2.3392,40.4618,9,1,1,1,6,56,0,0,0,0,20.23
-3.715606233,159.598,-0.6184,7.127,3,2,0,3,0,18,0,0,0,0,34.14
-3.951281028,269.059,1.6615,56.1384,16,5,1,8,3,88,1,0,0,1,74.44
-3.81577692,196.29,3.2406,59.033,14,2,0,2,5,80,0,0,0,0,26.3
-4.713587378,206.329,3.9872,65.5068,15,1,1,1,0,84,1,0,0,1,20.23
-5.185848833,610.565,-1.1566,140.6989,43,15,8,15,7,236,2,2,3,5,234.29
-5.066402363,460.256,-7.341,16.188,14,9,0,11,0,74,0,0,0,0,189.57
-4.645140005,172.268,2.7659,49.939,12,2,0,2,6,72,0,0,0,0,26.3
-4.63242095,167.296,3.89668,52.77,12,1,0,1,7,70,0,0,0,0,23.79
-4.96733793,361.745,2.24488,89.8711,25,7,1,10,4,128,1,0,1,2,128.7
-4.458990177,112.216,2.9987,38.886,8,0,0,0,4,48,0,0,0,0,0
